id,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,inventory_status,name,categories
186271356,3966850050855," Mô Tả Sản Phẩm Một vài năm gần đây TikTok đang bùng nổ và rất sôi động. Từ thành phố đến nông thôn bất cứ ai cũng có thể trở thành một nhà sản xuất nội dung, thậm chí thành công và đổi đời nhờ TikT...",189000,189000,4.8,65,"{'text': 'Đã bán 1238', 'value': 1238}",available,Từ điển xây kênh từ cơ bản đến thành công,Sách Marketing - Bán hàng 
186286177,7210035149558,"Khi dọn về ngôi nhà mới, Kha có một cô bạn nghèo sống trong ngõ hẻm gần đó. Khu vườn và ngôi biệt thự mà cha mẹ Kha được cấp không ngờ là nơi quen thuộc của Hồng Hoa, cứ như cô ấy đã gắn bó với nó từ ...",28100,35000,4.8,24,"{'text': 'Đã bán 181', 'value': 181}",available,Thiên Thần Nhỏ Của Tôi (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186286180,8537814605258,"Những câu chuyện về nhóm bạn học sinh năm đầu cấp 3 với bao kỷ niệm vui buồn hờn giận, bao nhiêu trò tinh nghịch của tuổi mới lớn. Với những Hạt tiêu, Tóc ngắn, Hột mít, Bảnh trai, Răng chuột, Mặt mụn...",33900,43000,4.8,21,"{'text': 'Đã bán 160', 'value': 160}",available,Ngôi Trường Mọi Khi (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186286187,3562677301033,"Suốt hơn 15 năm, Robin Sharma đã thầm lặng chia sẻ với những công ty trong danh sách Fortune 500 và nhiều người siêu giàu khác một công thức thành công đã giúp ông trở thành một trong những nhà cố vấn...",79400,105000,5.0,66,"{'text': 'Đã bán 1549', 'value': 1549}",available,Nhà Lãnh Đạo Không Chức Danh,"Sách quản trị, lãnh đạo"
186286190,6846259281750,"Một tác phẩm được nhiều người bình chọn là hay nhất của nhà văn này. Một tác phẩm đang được dịch và giới thiệu tại Nhật Bản (theo thông tin từ các báo)… Bởi sự trong sáng của một tình cảm, bởi cái kết...",35000,43000,4.8,24,"{'text': 'Đã bán 173', 'value': 173}",available,Mắt Biếc (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186290790,1340222271129,"Mùa hè năm ấy, Trường cảm nhận được những rung động đầu đời trước một hình bóng thiếu nữ. Giữa khung cảnh yên bình của làng quê và những trò láu cá với đám bạn, Trường bắt đầu trải qua các cung bậc cả...",32100,40000,4.8,43,"{'text': 'Đã bán 306', 'value': 306}",available,Đi qua hoa cúc (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186290792,7035747228038,"Câu chuyện bắt đầu từ lá thư làm quen để trong học bàn của Thục, trong bộ ba Xuyến, Thục, Cúc Hương. Lá thư chân tình đã thu hút sự tò mò của bộ ba, và họ bị cuốn hút vào trò chơi với người giấu mặt, ...",29900,38000,4.8,38,"{'text': 'Đã bán 297', 'value': 297}",available,Bồ Câu Không Đưa Thư (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186290795,3554191426735,"Với 20 truyện ngắn, tác phẩm là những lát cắt rất đỗi bình thường có thể thấy trong mỗi gia đình. Bằng giọng văn vui nhộn, hài hước và đôi khi có phần châm biếm, nhà văn Nguyễn Nhật Ánh ghi lại từng c...",27900,35000,4.8,27,"{'text': 'Đã bán 187', 'value': 187}",available,Chuyện Cổ Tích Dành Cho Người Lớn (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186290796,3478786139325,"Đó là những kỷ niệm thời đi học của Chương, lúc mới bước chân vào Sài Gòn và làm quen với cuộc sống đô thị. Là những mối quan hệ bạn bè tưởng chừng hời hợt thoảng qua nhưng gắn bó suốt cuộc đời. Cuộc ...",33900,43000,5.0,68,"{'text': 'Đã bán 475', 'value': 475}",available,Còn chút gì để nhớ (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186290800,3123554512599,"Tựa sách lấy từ ý của nhà văn Anh William Shakespeare, trong tác phẩm Julius Caesar. Đây là lời của Brutus khuyên Cassius phải chớp thời cơ phát động cuộc chiến với Octavius và Antony. Ý nghĩa là: đời...",97400,130000,5.0,67,"{'text': 'Đã bán 371', 'value': 371}",available,Đón Ngọn Triều Dâng,Truyện trinh thám
186290802,4245449774416,"Câu chuyện xoay quanh tình bạn của năm đứa trẻ ngồi cùng bàn trong lớp 8A2: Huy, Bảy, Hiền, Quang, Đại, năm con người với năm tính cách, hoàn cảnh khác nhau cùng nhiều trò nghịch ngợm, những mâu thuẫn...",31100,38000,4.8,43,"{'text': 'Đã bán 362', 'value': 362}",available,Bàn Có Năm Chỗ Ngồi (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186290824,4808935464986,"Mùa hè năm đó, Chương được bố mẹ cho về quê chơi. Ở đây, cậu được biết đến những trò chơi thú vị cùng hai đứa em con nhà dì của mình, những trò chơi mà Chương chẳng thể kiếm ở đâu được khi còn sống ở ...",30000,38000,5.0,35,"{'text': 'Đã bán 277', 'value': 277}",available,Hạ đỏ (Tái Bản 2022),Truyện ngắn - Tản văn - Tạp Văn
186434700,2206871676402,"Người bà tài giỏi vùng Saga 8 – Những con người nơi Saga cằn cỗiThời gian thấm thoắt thoi đưa, cậu nhóc Akihiro hay nhõng nhẽo, khóc nhè được gửi về sống với người bà “tài giỏi dữ thần” ở Saga nay đã...",45100,52000,4.6,214,"{'text': 'Đã bán 1796', 'value': 1796}",available,Người Bà Tài Giỏi Vùng Saga – Tập 8,"Truyện Tranh, Manga, Comic"
186495458,9805234402567,"Truyện kể về những thiếu niên tuổi mười ba, mười bốn trong đội trinh sát tại thành Huế vào thời kì kháng chiến chống quân Pháp xâm lược. Xoay quanh cuộc sống, hoàn cảnh, quá trình tham gia quân ngũ, c...",255000,300000,5.0,37,"{'text': 'Đã bán 175', 'value': 175}",available,Tuổi Thơ Dữ Dội,Truyện ngắn - Tản văn - Tạp Văn
186578989,1105806056384,"HỒ SƠ TÂM LÝ GIA ĐÌNH - KHI GIA ĐÌNH CHỈ LÀ VỎ BỌC“Năm lên 7 tuổi, bố mẹ em bỏ nhau. Sau đấy bố tái hôn, mẹ nuôi em. Công việc của mẹ rất bận, tính tình nóng nảy, thường xuyên đánh mắng em” - Trên th...",101000,135000,4.8,106,"{'text': 'Đã bán 621', 'value': 621}",available,Hồ Sơ Tư Vấn Tâm Lý - Khi Gia Đình Chỉ Là Vỏ Bọc - Tặng kèm 01 Bookmark,Sách Tâm Lý Tuổi Teen
186880504,3263225527841,"Tại hiện trường án mạng do chú linh gây ra, Itadori đã gặp gỡ Junpei, cả hai tâm đầu ý hợp. Nhưng Junpei lại tôn sùng chú linh Mahito, thủ phạm của vụ án. Mahito lợi dụng Junpei, hòng li gián cậu và I...",26900,30000,5.0,405,"{'text': 'Đã bán 1533', 'value': 1533}",available,Chú Thuật Hồi Chiến Tập 4: Ta Sẽ Diệt Trừ Ngươi [Tặng Kèm Obi Và Thẻ Bo Góc Nhựa],"Truyện Tranh, Manga, Comic"
187009994,4049188411349,"Trong thời gian hòa nhập vào thế giới con người, Raiyu càng ngày càng nhận ra rằng anh và Omura có thật ít thời gian để ở bên nhau, vì vậy anh muốn tranh thủ thực hiện tất cả những điều mà cả hai cùng...",40100,66000,5.0,314,"{'text': 'Đã bán 983', 'value': 983}",available,Lôi Thần Và Nhân Viên Văn Phòng (Tập 5),"Truyện Tranh, Manga, Comic"
187190676,1460225045719,"Câu chuyện xoay quanh việc chữa bệnh cứu người và những vấn đề y khoa, trong đó nhân vật chính là Black Jack, một bác sĩ tài giỏi nhưng “quái dị”. Điểm đặc biệt của anh chính là một vết sẹo dài trên k...",29000,30000,5.0,119,"{'text': 'Đã bán 938', 'value': 938}",available,Black Jack - Tập 11,"Truyện Tranh, Manga, Comic"
187279375,8594271470700,"Sách Luyện Thi B2 Vstep 4 Kỹ Năng là sản phẩm của đội ngũ trung tâm Anh ngữ Vivian – trung tâm uy tín về luyện thi chứng chỉ tiếng Anh A2, B1, B2, C1 Vstep. Sách Luyện Thi B2 Vstep 4 Kỹ Năng tổng hợp ...",350000,350000,5.0,37,"{'text': 'Đã bán 362', 'value': 362}",available,Sách Luyện thi B2 Vstep 4 kỹ năng - Ôn thi chứng chỉ tiếng Anh bậc 4 (bằng B2 tiếng Anh) khung năng lực Ngoại ngữ 6 bậc Việt Nam,Sách Học Tiếng Anh
187338036,9526203196680,"Cuốn sách tiếp nối dòng câu chuyện về trận chiến tranh giành bá quyền tài chính thế giới, bắt đầu bằng nỗ lực lật đổ bá quyền đồng bảng Anh của đồng đô la Mỹ và cuộc phản công của đồng bảng Anh. Cuộc ...",116000,185000,5.0,192,"{'text': 'Đã bán 1480', 'value': 1480}",available,Chiến Tranh Tiền Tệ - Tập 4,"Sách tài chính, tiền tệ"
187619074,3162798903414,"Bạn thân mến! Bạn đang cầm trên tay Quý cô tài chính, một cuốn sách về đề tài “quen mà lạ”: tiền bạc và giáo dục tài chính cá nhân. Đây sẽ trở thành người đồng hành thân thiết trong hành trình tiến t...",73000,139000,4.8,98,"{'text': 'Đã bán 927', 'value': 927}",available,Quý Cô Tài Chính,Sách tư duy - Kỹ năng sống
187622420,7687224635144,"Cuốn sách The Art and Science of Technical Analysis là một công trình đột phá, được tích hợp từ tinh hoa kiến thức và kinh nghiệm Adam Grimes nhằm cung cấp những hiểu biết sâu sắc nhất về các mô hình ...",569000,569000,4.8,43,"{'text': 'Đã bán 262', 'value': 262}",available,The Art and Science of Technical Analysis – Phân tích kỹ thuật: Sự kết hợp giữa KHOA HỌC và NGHỆ THUẬT trong đầu tư chứng khoán,"Sách tài chính, tiền tệ"
187805737,4094861765734,"Fly me to the moon (tên gốc: Tonikaku kawaii) – Tóm lại là em dễ thương, được chưa là bộ manga được sáng tác bởi tác giả Hata Kenjirou, được đăng dài kỳ trên tạp chí Weekly shounen Sunday của NXB Shog...",45700,55000,5.0,81,"{'text': 'Đã bán 273', 'value': 273}",available,"Fly Me To The Moon - Tóm Lại Là Em Dễ Thương, Được Chưa - Tập 1",Tranh Truyện
187827003,2245106018034,"Nhiều người trong chúng ta tin rằng cuộc đời của ta bắt đầu từ lúc chào đời và kết thúc khi ta chết. Chúng ta tin rằng chúng ta tới từ cái Không, nên khi chết chúng ta cũng không còn lại gì hết. Và ch...",76500,110000,5.0,273,"{'text': 'Đã bán 4740', 'value': 4740}",available,Không Diệt Không Sinh Đừng Sợ Hãi (TB5),Sách tư duy - Kỹ năng sống
187827003,2245106018034,"Nhiều người trong chúng ta tin rằng cuộc đời của ta bắt đầu từ lúc chào đời và kết thúc khi ta chết. Chúng ta tin rằng chúng ta tới từ cái Không, nên khi chết chúng ta cũng không còn lại gì hết. Và ch...",76500,110000,5.0,273,"{'text': 'Đã bán 4740', 'value': 4740}",available,Không Diệt Không Sinh Đừng Sợ Hãi (TB5),Sách tư duy - Kỹ năng sống
187827390,6423052487567,"Gửi Tới Người Mùa Đông Này Sẽ Không Còn NữaMột ngày đông nọ, Natsumi Ikuta, cô gái 24 tuổi đang bế tắc trong công việc và cuộc sống đã bị mắc kẹt trong một đám cháy khi tăng ca tại công ty. Ngay lúc ...",92200,123000,5.0,97,"{'text': 'Đã bán 333', 'value': 333}",available,Gửi Tới Người Mùa Đông Này Sẽ Không Còn Nữa,Light novel
187827433,4856264525628,"Chủ nhân một dinh thự thời Victoria đột ngột qua đời trong giấc ngủ, để lại một khối tài sản kếch xù. Tại buổi đọc di chúc của ông, trước sự có mặt của hai thế hệ người thừa kế, em gái ông đã ngây ngô...",112000,145000,5.0,61,"{'text': 'Đã bán 343', 'value': 343}",available,Sau Tang Lễ,Truyện trinh thám
187827438,3957560305762,"Trò chơi từ thiện truy lùng hung thủ được tổ chức tại một điền trang ở Devon đã biến thành sự thật. Ngài George và phu nhân Stubbs, chủ nhân đăng cai lễ hội làng, đã nảy ra ý tưởng mới lạ về việc dàn ...",91100,120000,5.0,60,"{'text': 'Đã bán 350', 'value': 350}",available,Vọng Lâu Tử Thần,Truyện trinh thám
187827445,7157203119782,"Tò mò là một trong những phẩm chất bẩm sinh vô cùng quan trọng của chúng ta, và những vấn đề như Bản chất của vũ trụ là gì? Vũ trụ từ đâu ra? Chúng ta đến từ đâu và đóng vai trò gì trong vũ trụ? Có gi...",98000,116000,0.0,0,"{'text': 'Đã bán 2', 'value': 2}",available,Lược Sử Thời Gian,Kiến Thức Bách Khoa
187843291,7302391711222,"Một cuốn nhật kí nhặt được bên xác của một nữ Việt Cộng đã suýt bị người lính Mỹ ném vào lửa, nhưng người phiên dịch đã khuyên anh ta nên giữ lại vì ""trong đó có lửa"". Nhật kí Đặng Thùy Trâm là những ...",68000,90000,5.0,25,"{'text': 'Đã bán 284', 'value': 284}",available,Nhật ký Đặng Thùy Trâm,Truyện ngắn - Tản văn - Tạp Văn
187843292,1040237667945,"Charlie Gordon sắp bắt đầu một hành trình chưa từng có tiền lệ. Sinh ra với chỉ số IQ thấp bất thường, anh được coi là đối tượng hoàn hảo cho một cuộc phẫu thuật thí nghiệm mà các nhà nghiên cứu hy vọ...",108000,150000,4.8,38,"{'text': 'Đã bán 355', 'value': 355}",available,Hoa trên mộ Algernon,Truyện ngắn - Tản văn - Tạp Văn
187859732,8939182987454,"Spy room – Lớp học điệp viên (tên gốc: Spy kyoushitsu) là series light novel độc đáo về thể loại điệp viên, tình báo vốn rất hiếm hoi trong dòng manga/light novel, là cái tên xuất sắc đã giành giải nh...",69400,109000,5.0,86,"{'text': 'Đã bán 276', 'value': 276}",available,Spy Room – Lớp Học Điệp Viên 4,Light novel
187889757,5638280085492,GỌT CHÌ MINI DELITÍNH NĂNG SẢN PHẨM:️Chất liệu ABS cho thời gian dài sử dụng️Kích thước mini cầm tay để dễ sử dụng và mang theo️Lưỡi dao sắc bén để đảm bảo độ mài sắc️Vị trí lưỡi cắt chính xác để đảm...,5000,9000,4.8,48,"{'text': 'Đã bán 680', 'value': 680}",available,Gọt bút chì mini Deli - Màu ngẫu nhiên - E0594,Gọt bút chì - Gôm Tẩy
187933551,8054912261322,"“Reiki là một trong những phương pháp chữa lành bằng năng lượng đơn giản và mang tính trực giác nhất. Là kỹ thuật chữa lành bằng năng lượng mang tính thực hành, hiệu quả, nhẹ nhàng, có nguồn gốc từ Nh...",108000,189000,5.0,58,"{'text': 'Đã bán 551', 'value': 551}",available,Reiki - Nghệ Thuật Chữa Lành Bằng Năng Lượng,Sách tư duy - Kỹ năng sống
187933654,3980893525909,"Trong thời đại này, người có sức hút là người thắng cuộc. Bạn càng biết cách bộc lộ thế mạnh, càng tích cực giúp ích cho cộng đồng - cơ hội thành công đến với bạn càng lớn hơn. Hay nói cách khác, đây ...",65100,109000,4.7,24,"{'text': 'Đã bán 362', 'value': 362}",available,Tạo Dựng Thương Hiệu Cá Nhân (Tái Bản 2022),Sách tư duy - Kỹ năng sống
188128048,2486316793923,"Cố gắng sống hết mình đến phút giây cuối cùng! Đất nước này có một đạo luật mang tên ""luật duy trì phồn thịnh quốc gia”. Ở đây, để thúc đẩy sự phồn thịnh cho đất nước, người trẻ tuổi được lựa chọn sẽ ...",23000,45000,5.0,98,"{'text': 'Đã bán 598', 'value': 598}",available,Ikigami - Tập 04,"Truyện Tranh, Manga, Comic"
188189658,9803739893402,"Nikola Tesla (1856 - 1943) là nhà phát minh tiên phong, nhà vật lý, kỹ sư điện người Mỹ gốc Serbia. Ông được mệnh danh là “phù thủy ngành điện”. Và quả không ngoa khi nói rằng ông chính là một trong n...",114750,135000,5.0,32,"{'text': 'Đã bán 394', 'value': 394}",available,Nikola Tesla tự truyện,Truyện cổ tích - Ngụ ngôn
188381614,4915283025595,"Với những ưu việt trong thiết kế và cách dạy, Bộ Thẻ học Thông minh 16 chủ đề theo định hướng Giáo dục sớm Glenn Doman đã được chứng minh mang đến nhiều lợi ích trong việc giáo dục các bé như:Phát tr...",104000,200000,4.8,32,"{'text': 'Đã bán 303', 'value': 303}",available,Thẻ học Thông minh (Size Lớn - 18 Chủ đề - 288 thẻ) - Song ngữ Anh - Việt - Thế giới Xung quanh,Flashcards Cho Bé
188487628,4877971061341,"Kanzaki Samon & Tsugiya Sanosuke & Tomatsu Sakube Samon xuất hiện ở tập 29. Cung Sư Tử, nhóm máu B, 12 tuổi. Có tật mù phương hướng nhưng lại rất quyết đoán. Là đội viên đội kế toán. Sanosuke...",37000,40000,5.0,51,"{'text': 'Đã bán 328', 'value': 328}",available,Ninja Rantaro - Tập 56 [Tặng Kèm Postcard],"Truyện Tranh, Manga, Comic"
188535080,9476736175789,"Sài Gòn thường được gọi là thành phố hoa lệ, hoa cho người giàu và lệ cho người nghèo. Nhịp sống ở thành phố này bao giờ cũng vội vã, tấp nập… nhưng với “Đừng khóc ở Sài Gòn”, ta được chậm lại để cảm ...",73000,95000,5.0,73,"{'text': 'Đã bán 421', 'value': 421}",available,Đừng Khóc Ở Sài Gòn - Tặng Kèm Bookmark,Truyện ngắn - Tản văn - Tạp Văn
188535523,2206584481208,"Trà hoa nữ (La Dame aux camélias) là tiểu thuyết của Alexandre Dumas con. Cô kỹ nữ Marguerite rất yêu hoa trà, cô yêu chân thành chàng quý tộc trẻ tuổi Duval. Chàng cũng yêu Marguerite đến mức sẵn lò...",74400,115000,5.0,28,"{'text': 'Đã bán 147', 'value': 147}",available,Trà Hoa Nữ (Bìa Cứng) - Tái Bản,Tác phẩm kinh điển
188536931,1671068656989,"Cậu sinh viên Gou đem lòng yêu người bạn thân nhất của mình - Yutaka, một chàng trai khôi ngô, đúng chuẩn ""con nhà người ta"". Song lời tỏ tình can đảm của Gou lại bị Yutaka gạt phăng chỉ bằng câu trả ...",86400,109000,5.0,74,"{'text': 'Đã bán 252', 'value': 252}",available,Gửi Người Bí Ẩn Thân Thương (Truyện Tranh),"Truyện Tranh, Manga, Comic"
188548575,2692592023012,"ĐỜI MUỐI: Lịch sử thế giới - NEW YORK TIMES BESTSELLER (65,897 lượt đánh giá trên Goodreads)“Homer gọi muối là vật chất thần thánh, Plato miêu tả muối là vật mà các vị thần đặc biệt yêu thích, và sau...",144300,235000,4.8,65,"{'text': 'Đã bán 595', 'value': 595}",available,Đời Muối: Lịch Sử Thế Giới,Lịch Sử Thế Giới
188548615,4171768897563,CHIẾN TRANH TIỀN TỆ - trọn bộ 4 tậpSong Hong BingTập 1 – Ai thật sự giàu nhất thế giới?Tập 2 – Sự thống trị của quyền lực tài chínhTập 3 – Biên giới Tiền tệ nhân tố bí ẩn trong các cuộc chiến kinh...,556000,695000,0.0,0,,available,Combo Chiến Tranh Tiền Tệ 1+2+3+4 ( Song Hong Bing ),"Sách tài chính, tiền tệ"
188930494,5475230646904,Người bà tài giỏi vùng Saga 4 - Những cuộc gặp gỡ khó quênCuộc sống của cậu bé Akihiro đã thay đổi hoàn toàn kể từ khi đến sống cùng người bà tài giỏi “dữ thần” tại vùng đất Saga nghèo khó. Ở nơi thi...,38900,52000,4.8,62,"{'text': 'Đã bán 533', 'value': 533}",available,Người Bà Tài Giỏi Vùng Saga – Tập 4,"Truyện Tranh, Manga, Comic"
188930498,3045278385526,"Người bà tài giỏi vùng Saga 6 – Những tháng ngày vui vẻMới ngày nào được gửi từ Hiroshima về sống với bà ngoại, nay Akihiro đã lên lớp bốn, mỗi ngày đều trải qua biết bao chuyện thú vị bên bạn bè và ...",46100,52000,4.8,55,"{'text': 'Đã bán 451', 'value': 451}",available,Người Bà Tài Giỏi Vùng Saga – Tập 6,"Truyện Tranh, Manga, Comic"
188930500,8485774846377,Người bà tài giỏi vùng Saga 5 – Những trải nghiệm mớiCậu bé Akihiro bị mẹ “đẩy” lên chuyến tàu đến Saga năm nào giờ đã quen thuộc với cuộc sống nghèo khó mà đầy ắp tiếng cười bên người bà tài giỏi. D...,39000,52000,5.0,53,"{'text': 'Đã bán 499', 'value': 499}",available,Người Bà Tài Giỏi Vùng Saga – Tập 5,"Truyện Tranh, Manga, Comic"
188940817,8460723711989,"Không có gì là ngẫu nhiên. Mọi chuyện đều là tất nhiên.Một cuốn sách tâm linh giúp bạn giải quyết những vấn đề trong cuộc sống, công việc, tình cảm… Nếu bạn đang phân vân trước những lựa chọn, nếu b...",45100,84000,4.8,936,"{'text': 'Đã bán 5000+', 'value': 7441}",available,Vị Thần Của Những Quyết Định,Sách Chiêm Tinh - Horoscope
188940825,1501634631405,"Những chàng trai ở Lộc Phong Quán 10 - Nơi dừng chân của trái timNấp mình trong con ngõ nhỏ ở vùng ngoại ô Tokyo, tiệm cà phê Lộc Phong Quán vẫn luôn tấp nập khách vào ra nhờ có bốn chàng nhân viên t...",38300,48000,5.0,87,"{'text': 'Đã bán 466', 'value': 466}",available,Những Chàng Trai Ở Lộc Phong Quán – Tập 10 - Tặng 1 bookmark 2 mặt ,"Truyện Tranh, Manga, Comic"
188960732,1995487153854,"KHAI MỞ TRÍ TUỆ NỘI TÂM VÀ VẼ NÊN TƯƠNG LAI CỦA CHÍNH BẠN CÙNG “NHẬT KÝ TAROT”Không cần một khóa học đắt đỏ, chỉ với combo này, bạn đã có đủ hành trang để bắt đầu ‘sự nghiệp’ xem bài Tarot của mình....",335000,398000,4.8,57,"{'text': 'Đã bán 310', 'value': 310}",available,COMBO TỰ HỌC TAROT: Sách Nhật ký Tarot + Bộ Bài & Sách Hướng Dẫn (Tái bản 2022),Sách Chiêm Tinh - Horoscope
188960734,8718613637728,Bộ bài Tarot đầu tiên bạn mua sẽ ảnh hưởng rất nhiều đến cách đọc trải bài Tarot của bạn!Hành trình khám phá và học hỏi bộ môn xem bài Tarot sẽ trở nên dễ dàng hơn với Bộ bài Nhật ký Tarot.- Kích th...,158000,199000,4.8,85,"{'text': 'Đã bán 389', 'value': 389}",available,BỘ BÀI NHẬT KÝ TAROT (Kèm Sách Hướng Dẫn) - Tái Bản,Sách Chiêm Tinh - Horoscope
189326210,2441295523720,"Ngày nay, chúng ta có thể dễ dàng bắt gặp những cụm từ như “kỷ nguyên 4.0”, “big data”, “trí tuệ nhân tạo”, “khoa học dữ liệu”. Những thuật ngữ này có vẻ phức tạp và to lớn, nhưng chúng đều có một điể...",115000,150000,5.0,56,"{'text': 'Đã bán 577', 'value': 577}",available,Nghệ thuật tư duy dựa trên dữ liệu - Để ra quyết điịnh thông minh hơn trong một thê giới không chắc chắn,Sách tư duy - Kỹ năng sống
189326211,8481374704711,"Ở một vùng quê yên tĩnh nọ bỗng xảy ra sự kiện gia súc chết hàng loạt rất quái lạ. Dân làng thuê vị thám tử tâm linh Inugami từ Tokyo về để điều tra vụ việc. Trong quá trình điều tra, Inugami gặp một ...",28400,30000,5.0,72,"{'text': 'Đã bán 351', 'value': 351}",available,Văn phòng thám tử quái vật - Tập 08,"Truyện Tranh, Manga, Comic"
189326227,7958758128059,"ANH EM PHI HÀNH GIA TẬP 29Đi tìm ăng ten thất lạc, vô tình lại phát hiện một hang động chưa từng có dấu chân con người. Bất chấp những sự cố ngoài dự tính, Jokers vẫn hoàn thành các nhiệm vụ được gia...",41000,45000,5.0,28,"{'text': 'Đã bán 253', 'value': 253}",available,Anh em phi hành gia - Tập 29,"Truyện Tranh, Manga, Comic"
189350061,2739079871375,"“GIÁ MÀ NỖI BUỒN CÓ THỂ CẦM NẮM TRÊN TAY”“Tôi chỉ còn lại hai lựa chọn, là tiến về phía trước hoặc dừng lại mãi mãi. Năm đó nào ai chỉ cho tôi những điều này, nhưng tôi vẫn tự chọn sẽ lớn lên với văn...",81300,109000,5.0,62,"{'text': 'Đã bán 362', 'value': 362}",available,Giá Mà Nỗi Buồn Có Thể Cầm Nắm Trên Tay - Tặng kèm 03 postcard,Sách nghệ thuật sống đẹp
189557421,5100916999662,"Blog Writing - Sống với nghề viết blog""“BLOG WRITING - Sống với nghề viết blog"""" là số đầu tiên của P.E.N - Series ấn phẩm chuyên nghiệp đầu tiên dành cho người viết tại Việt Nam.Khoảng 10 năm trở l...",155100,250000,5.0,36,"{'text': 'Đã bán 304', 'value': 304}",available,Blog Writing - Sống với nghề viết blog,Sách Marketing - Bán hàng 
189557807,4171497494889,"Tương truyền, Tử Vi Đẩu Số có nguồn gốc từ Khâm Thiên Giám của triều đại nhà Đường ở Lạc Dương, Trung Châu. Trung Châu là tên một vùng đất cổ, tức “Trung Thổ”, “Trung Nguyên”. Theo nghĩa rộng, “Trung ...",463700,680000,5.0,14,"{'text': 'Đã bán 87', 'value': 87}",available,Trung Châu Tử Vi Đẩu Số - Tam Hợp Phái (Trọn Bộ 2 Tập),Sách Tôn Giáo - Tâm Linh
189558189,5016153674277,"Nội dung kể về Hiyori, một nữ sinh có khả năng nhìn thấy những linh hồn hay quỷ thần. Một lần cô gặp tại nạn giao thông và trở thành thức thần. Cô đã kết bạn với Yato, một Vị Thần Lang Thang khao khát...",17000,20000,5.0,67,"{'text': 'Đã bán 346', 'value': 346}",available,Vị Thần Lang Thang - Tập 23 [Tặng Kèm Postcard],"Truyện Tranh, Manga, Comic"
189572564,2280541156089,"Ác nhân Moro cùng đồng bọn là những tù nhân vượt ngục đang làm loạn khắp cõi Ngân Hà nhằm thâu tóm năng lượng sống từ các hành tinh có giá trị. Cùng lúc ấy, trên Trái Đất cũng xuất hiện một băng nhóm ...",24000,25000,5.0,11,"{'text': 'Đã bán 83', 'value': 83}",available,Dragon Ball Super Tập 12: Thân Phận Thực Sự Của Merus (Tái Bản 2022),"Truyện Tranh, Manga, Comic"
189573198,6950428705220,"Dễ thấy Sword Art Online có không gian kể chuyện rất rộng, lại tỉ mỉ đi theo từng tầng, tạo cảm giác tận hưởng rõ rệt cho người chơi và cả người đọc.Câu chuyện hiện đã đến tầng 7, vẫn là tầng từng tr...",99900,125000,5.0,101,"{'text': 'Đã bán 407', 'value': 407}",available,Sword Art Online Progressive - 007,Light novel
189598539,2297786413278,Bài tập bổ trợ Tiếng Anh 10 i-Learn Smart World là quyển sách hữu ích dành cho học sinh lớp 10. Sách được biên soạn nhằm giúp học sinh ôn luyện kiến thức & kĩ năng tiếng Anh thông qua các bài tập ...,112100,118000,5.0,19,"{'text': 'Đã bán 197', 'value': 197}",available,Bài tập bổ trợ Tiếng Anh 10,High School: Grades 10 - 12
189641377,4851791368293,"Kombucha - một thức uống không chỉ phổ biến với mọi người Việt mà còn được hàng loạt sao Hollywood và người nổi tiếng như Lady Gaga, Madonna, luôn ưu ái mang theo bên cạnh. Để miêu tả kombucha một các...",165600,320000,5.0,46,"{'text': 'Đã bán 388', 'value': 388}",available,Kombucha - Tuyệt Đỉnh Thức Uống Lên Men,Sách Nấu ăn
189641379,8376750722968,"Quà tặng kèm bản in đầu tiên: 01 card snsNgày nảy ngày nay, có hai học sinh cấp ba là anh em Motohashi cùng sống bên nhau dưới một mái nhà.Người anh tên Takaya, bị lưu ban, một thanh niên chăm chỉ ...",48000,68000,5.0,169,"{'text': 'Đã bán 607', 'value': 607}",available,Anh Em Nhà Motohashi - Tập 1,"Truyện Tranh, Manga, Comic"
189643105,7150413107642,"SÓI VÀ CỪU - BẠN KHÔNG TỐT NHƯ BẠN NGHĨ ĐÂU! Làn ranh của việc ngây thơ hay xấu xa đôi khi mỏng manh hơn bạn nghĩ. Bạn làm một việc mà mình cho là đúng, kết quả lại bị mọi người khiển trách. Bạn ủn...",88500,128000,4.8,1054,"{'text': 'Đã bán 5000+', 'value': 8716}",available,Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt,Sách tư duy - Kỹ năng sống
